"","key_pin","pi_ns","address","tax_district","classes","subclass2","land_total_sf","gba","market_value","x2026_partial_value","x2026_partial_value_reason","sheet_name","file_name","idph_number","bldg_sf","units_beds","revenue_bed_night","est_pgi","est_vacancy_percent","exp_percent","noi","cap_rate","tax_load","loaded_cap","final_mv_bed","year_blt","investment_rating","adj_rent_sf","pgi","v_c","egi","percent_exp","l_b_ratio","excess_land_area","excess_land_value","final_mv_sf","studios","x1br","x2br","x3br","x4br","mobile_home_pads","comm_sf","adjusted_pgi","final_mv_unit","nbhd","town_region","total_land_val","impr_name","units_keys","rev_key_night","occupancy","rev_par","total_rev","ebitda_noi","final_mv_key"
"2276","23-24-214-024-0000","23-24-214-024-0000 23-24-214-025-0000 23-24-214-026-0000","11330 S HARLEM WORTH","30012","5-17 5-17 5-90","54:OFFICE-MEDICAL OFFICE BUILDINGS/SPACES","8861",NA,"405000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"2883",NA,NA,NA,NA,NA,"67485.264","0.085","0.0814556901529921","0.166455690152992",NA,NA,"C","30.8","88796.4","0.05","84356.58","0.2","4","0","0","140.626012715368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106332",NA,NA,NA,NA,NA,NA,NA,NA
"2277","23-24-217-020-0000","23-24-217-019-0000 23-24-217-020-0000 23-24-217-021-0000","11402 S HARLEM WORTH","30012","5-90 5-17 5-17","86:RETAIL-RESTAURANTS","9740",NA,"289000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"2200",NA,NA,NA,NA,NA,"46203.003","0.085","0.0814558331362389","0.166455833136239",NA,NA,"C","30.492","67082.4","0.05","63728.28","0.275","4","940","11280","126.167792406596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116880",NA,NA,NA,NA,NA,NA,NA,NA
"2278","23-24-220-022-0000","23-24-220-019-0000 23-24-220-020-0000 23-24-220-021-0000 23-24-220-022-0000 23-24-220-023-0000","11438 S HARLEM WORTH","30012","5-90 5-90 5-90 5-17 5-17","76:RETAIL-SINGLE TENANT","14618",NA,"628000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"5482",NA,NA,NA,NA,NA,"104560.04988","0.085","0.0814551815","0.1664551815",NA,NA,"C","25.74","141106.68","0.05","134051.346","0.22","6","0","0","114.585438723636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175416",NA,NA,NA,NA,NA,NA,NA,NA
"2279","23-24-300-035-0000","23-24-300-035-0000 23-24-300-337-0000","11859  SOUTHWEST PALOS HEIGHTS","30028","5-17 5-17","78:RETAIL-DRUG STORES/PHARMACIES","68118",NA,"2145000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"12977",NA,NA,NA,NA,NA,"282068.072","0.075","0.069586041","0.144586041",NA,NA,"B","28.6","371142.2","0.05","352585.09","0.2","4","16210","194520","150.332631349938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"817416",NA,NA,NA,NA,NA,NA,NA,NA
"2280","23-24-300-198-0000","23-24-300-198-0000","11845  SOUTHWEST PALOS HEIGHTS","30028","5-17","75:RETAIL-STRIP CENTER","84680",NA,"2787000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"24230",NA,NA,NA,NA,NA,"430906.32","0.085","0.069586041","0.154586041",NA,NA,"c","23.4","566982","0.05","538632.9","0.2","4","0","0","115.042728858034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1016160",NA,NA,NA,NA,NA,NA,NA,NA
"2281","23-24-300-336-0000","23-24-300-336-0000","11849  SOUTHWEST PALOS HEIGHTS","30028","5-17","89:RETAIL-FAST FOOD (FRANCHISE)","30765",NA,"1015000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"2950",NA,NA,NA,NA,NA,"109900.0375","0.07","0.069586041","0.139586041",NA,NA,"b","50.6","149270","0.05","141806.5","0.225","4","18965","227580","266.89094219672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"369180",NA,NA,NA,NA,NA,NA,NA,NA
"2282","23-24-406-014-0000","23-24-406-014-0000","7340 W COLLEGE PALOS HEIGHTS","30030","5-17","54:OFFICE-MEDICAL OFFICE BUILDINGS/SPACES","74631",NA,"3311000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"26453",NA,NA,NA,NA,NA,"507753.69568","0.085","0.0683342994974959","0.153334299497496",NA,NA,"c","24.64","651801.92","0.05","619211.824","0.18","4","0","0","125.181124268373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"895572",NA,NA,NA,NA,NA,NA,NA,NA
"2283","23-24-406-018-0000","23-24-406-018-0000","7202 W 119TH PALOS HEIGHTS","30079","5-17","75:RETAIL-STRIP CENTER","24006",NA,"1134000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"5217",NA,NA,NA,NA,NA,"157167.842832","0.075","0.0683343540342591","0.143334354034259",NA,NA,"B","37.752","196952.184","0.05","187104.5748","0.16","4","3138","37656","210.180568384879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"288072",NA,NA,NA,NA,NA,NA,NA,NA
"2284","23-25-100-004-0000","23-25-100-004-0000 23-25-100-016-0000 23-25-101-001-0000","11921  80TH PALOS PARK","30011","5-17 5-90 5-90","76:RETAIL-SINGLE TENANT","11690",NA,"483000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"4523",NA,NA,NA,NA,NA,"70583.49558","0.085","0.0610017031763089","0.146001703176309",NA,NA,"C","21.06","95254.38","0.05","90491.661","0.22","6","0","0","106.885465446627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120000",NA,NA,NA,NA,NA,NA,NA,NA
"2285","23-25-100-015-0000","23-25-100-008-0000 23-25-100-015-0000","11901 S 80TH PALOS PARK","30011","5-17 5-17","75:RETAIL-STRIP CENTER","40021",NA,"1630000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"8391",NA,NA,NA,NA,NA,"226205.198934","0.085","0.0606591615225648","0.145659161522565",NA,NA,"C","34.606","290378.946","0.05","275859.9987","0.18","4","6457","77484","185.076405206574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"369390",NA,NA,NA,NA,NA,NA,NA,NA
"2286","23-25-100-019-0000","23-25-100-019-0000","11925 S 80TH PALOS PARK","30011","5-17","76:RETAIL-SINGLE TENANT","12885",NA,"406000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"3341",NA,NA,NA,NA,NA,"59416.344","0.085","0.0613666235","0.1463666235",NA,NA,"C","23.4","78179.4","0.05","74270.43","0.2","6","0","0","121.503110304379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"154620",NA,NA,NA,NA,NA,NA,NA,NA
"2287","23-25-204-003-0000","23-25-204-003-0000","11910 S HARLEM PALOS HEIGHTS","30030","5-17","75:RETAIL-STRIP CENTER","94441",NA,"3313000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"22744",NA,NA,NA,NA,NA,"501655.446864","0.085","0.0683343476239227","0.153334347623923",NA,NA,"C","28.314","643973.616","0.05","611774.9352","0.18","4","3465","41580","143.846478899153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1133292",NA,NA,NA,NA,NA,NA,NA,NA
"2288","23-25-213-016-0000","23-25-213-016-0000","12040 S HARLEM PALOS HEIGHTS","30030","5-17","54:OFFICE-MEDICAL OFFICE BUILDINGS/SPACES","21378",NA,"529000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"3113",NA,NA,NA,NA,NA,"72869.104","0.085","0.0683342765","0.1533342765",NA,NA,"C","30.8","95880.4","0.05","91086.38","0.2","4","8926","53556","152.65993054071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"128268",NA,NA,NA,NA,NA,NA,NA,NA
"2289","23-25-213-018-0000","23-25-213-018-0000","12000 S HARLEM WORTH","30030","5-17","57:OFFICE-SINGLETENANT","15493",NA,"323000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"1723",NA,NA,NA,NA,NA,"34858.3576","0.09","0.0683342765","0.1583342765",NA,NA,"C","26.62","45866.26","0.05","43572.947","0.2","4","8601","103212","127.775238863077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185916",NA,NA,NA,NA,NA,NA,NA,NA
"2290","23-25-221-008-0000","23-25-221-008-0000 23-25-221-009-0000","12150 S HARLEM PALOS HEIGHTS","30030","5-17 5-17","54:OFFICE-MEDICAL OFFICE BUILDINGS/SPACES","37149",NA,"1297000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"9438",NA,NA,NA,NA,NA,"198832.2336","0.085","0.0683343422184837","0.153334342218484",NA,NA,"C","27.72","261621.36","0.05","248540.292","0.2","4","0","0","137.393878600149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"445788",NA,NA,NA,NA,NA,NA,NA,NA
"2291","23-25-221-010-0000","23-25-221-010-0000","12130 S HARLEM PALOS HEIGHTS","30030","5-17","54:OFFICE-MEDICAL OFFICE BUILDINGS/SPACES","28751",NA,"773000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"5900",NA,NA,NA,NA,NA,"109070.1612","0.085","0.0683342765","0.1533342765",NA,NA,"C","24.948","147193.2","0.05","139833.54","0.22","4","5151","61812","120.563180144526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"345012",NA,NA,NA,NA,NA,NA,NA,NA
"2292","23-25-229-001-0000","23-25-229-001-0000 23-25-229-002-0000","12200 S HARLEM PALOS HEIGHTS","30044","5-17 5-17","86:RETAIL-RESTAURANTS","33579",NA,"1017000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"6457",NA,NA,NA,NA,NA,"141698.865","0.085","0.0683343636767454","0.153334363676745",NA,NA,"C","30.8","198875.6","0.05","188931.82","0.25","4","7751","93012","143.118603513194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"402948",NA,NA,NA,NA,NA,NA,NA,NA
"2293","23-25-229-003-0000","23-25-229-003-0000","12210 S HARLEM PALOS HEIGHTS","30044","5-17","76:RETAIL-SINGLE TENANT","15380",NA,"564000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"6400",NA,NA,NA,NA,NA,"86501.376","0.085","0.0683342765","0.1533342765",NA,NA,"C","18.72","119808","0.05","113817.6","0.24","6","0","0","88.146240413506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"184560",NA,NA,NA,NA,NA,NA,NA,NA
"2294","23-25-229-005-0000","23-25-229-005-0000","12222 S HARLEM PALOS HEIGHTS","30044","5-17","75:RETAIL-STRIP CENTER","14654",NA,"714000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"5040",NA,NA,NA,NA,NA,"109549.44","0.085","0.0683342765","0.1533342765",NA,NA,"C","28.6","144144","0.05","136936.8","0.2","4","0","0","141.755649787802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175848",NA,NA,NA,NA,NA,NA,NA,NA
"2295","23-25-229-008-0000","23-25-229-006-0000 23-25-229-007-0000 23-25-229-008-0000 23-25-229-012-0000 23-25-229-014-0000","12240 S HARLEM PALOS HEIGHTS","30044","5-17 5-17 5-17 5-17 5-90","75:RETAIL-STRIP CENTER","53689",NA,"1738000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"18970",NA,NA,NA,NA,NA,"266432.01858","0.085","0.0683342765","0.1533342765",NA,NA,"C","18.954","359557.38","0.05","341579.511","0.22","4","0","0","91.5967017981136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"644268",NA,NA,NA,NA,NA,NA,NA,NA
"2296","23-25-229-011-0000","23-25-229-011-0000","12250 S HARLEM PALOS HEIGHTS","30044","5-17","76:RETAIL-SINGLE TENANT","6336",NA,"225000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"2014",NA,NA,NA,NA,NA,"34572.336084","0.085","0.0683342765","0.1533342765",NA,NA,"C","23.166","46656.324","0.05","44323.5078","0.22","6","0","0","111.951524419917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76032",NA,NA,NA,NA,NA,NA,NA,NA
"2297","23-25-229-013-0000","23-25-229-013-0000","12248 S HARLEM PALOS HEIGHTS","30044","5-17","76:RETAIL-SINGLE TENANT","4815",NA,"281000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"2507",NA,NA,NA,NA,NA,"43035.177042","0.085","0.0683345213177918","0.153334521317792",NA,NA,"C","23.166","58077.162","0.05","55173.3039","0.22","6","0","0","111.951345675269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57780",NA,NA,NA,NA,NA,NA,NA,NA
"2298","23-25-409-007-0000","23-25-409-007-0000 23-25-409-008-0000 23-25-409-012-0000","12330 S HARLEM PALOS HEIGHTS","30044","5-17 5-17 5-90","77:RETAIL-MULTI TENANT","50163",NA,"1816000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"12627",NA,NA,NA,NA,NA,"278508.763962","0.085","0.0683343372584835","0.153334337258483",NA,NA,"C","28.314","357520.878","0.05","339644.8341","0.18","6","0","0","143.846488623211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"601956",NA,NA,NA,NA,NA,NA,NA,NA
"2299","23-25-433-021-0000","23-25-433-021-0000","12602 S HARLEM PALOS HEIGHTS","30030","5-17","56:OFFICE-MULTITENANT","55321",NA,"1399000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"13546",NA,NA,NA,NA,NA,"226200.942396","0.095","0.0683342765","0.1633342765",NA,NA,"C","23.958","324535.068","0.15","275854.8078","0.18","4","1137","13644","102.236507595514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"663852",NA,NA,NA,NA,NA,NA,NA,NA
"2300","23-26-201-004-0000","23-26-201-004-0000","12100  80TH PALOS PARK","30011","5-17","76:RETAIL-SINGLE TENANT","53974",NA,"630000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"2008",NA,NA,NA,NA,NA,"49210.73872","0.085","0.0613666235","0.1463666235",NA,NA,"C","31.46","63171.68","0.05","60013.096","0.18","6","41926","293482","167.438036172229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"377818",NA,NA,NA,NA,NA,NA,NA,NA
"2301","23-26-403-023-0000","23-26-403-023-0000","8101 W 123RD PALOS PARK","30011","E-X","75:RETAIL-STRIP CENTER","0",NA,"1432000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"10605",NA,NA,NA,NA,NA,"209554.8","0.085","0.061366682488502","0.146366682488502",NA,NA,"C","26","275730","0.05","261943.5","0.2","4","0","0","135.003401484844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
"2302","23-27-109-005-0000","23-27-109-005-0000 23-27-109-018-0000","12300 S LA GRANGE PALOS PARK","30011","5-17 5-90","86:RETAIL-RESTAURANTS","128830",NA,"2742000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"13066",NA,NA,NA,NA,NA,"266922.7008","0.085","0.0613666729430789","0.146366672943079",NA,NA,"C","26.88","351214.08","0.05","333653.376","0.2","4","76566","918792","139.572756483606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1545960",NA,NA,NA,NA,NA,NA,NA,NA
"2303","23-34-100-071-0000","23-34-100-071-0000","13023 S LA GRANGE PALOS PARK","30011","5-17","78:RETAIL-DRUG STORES/PHARMACIES","111488",NA,"2578000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"15048",NA,NA,NA,NA,NA,"267613.632","0.075","0.0613665911344738","0.136366591134474",NA,NA,"B","23.4","352123.2","0.05","334517.04","0.2","4","51296","615552","130.413174165678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1337856",NA,NA,NA,NA,NA,NA,NA,NA
"2304","23-34-100-072-0000","23-34-100-072-0000","13029 S LA GRANGE PALOS PARK","30011","5-17","75:RETAIL-STRIP CENTER","60770",NA,"1803000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"7882",NA,NA,NA,NA,NA,"212483.539268","0.085","0.0613666613240591","0.146366661324059",NA,NA,"C","34.606","272764.492","0.05","259126.2674","0.18","4","29242","350904","184.181792193198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"729240",NA,NA,NA,NA,NA,NA,NA,NA
"2305","23-34-302-019-0000","23-34-302-019-0000","13155 S LAGRANGE ORLAND PARK","30042","5-17","54:OFFICE-MEDICAL OFFICE BUILDINGS/SPACES","55278",NA,"1400000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"6120",NA,NA,NA,NA,NA,"145370.00016","0.08","0.0610498642282094","0.141049864228209",NA,NA,"B","30.492","186611.04","0.05","177280.488","0.18","4","30798","369576","168.403338280204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"663336",NA,NA,NA,NA,NA,NA,NA,NA
"2306","23-34-302-020-0000","23-34-302-020-0000","13135 S LA GRANGE ORLAND PARK","30042","5-17","75:RETAIL-STRIP CENTER","62030",NA,"2588000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"15266",NA,NA,NA,NA,NA,"376285.893984","0.085","0.0610499781951986","0.146049978195199",NA,NA,"C","30.888","471536.208","0.05","447959.3976","0.16","4","966","11592","168.768419582074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"744360",NA,NA,NA,NA,NA,NA,NA,NA
"2307","23-34-302-021-0000","23-34-302-021-0000","9225 W 131ST ORLAND PARK","30042","5-17","89:RETAIL-FAST FOOD (FRANCHISE)","46650",NA,"1117000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"3603",NA,NA,NA,NA,NA,"95651.54325","0.07","0.061049912","0.131049912",NA,NA,"B","37.26","134247.78","0.05","127535.391","0.25","4","32238","386856","202.577396618168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"559800",NA,NA,NA,NA,NA,NA,NA,NA
"2308","23-36-204-023-0000","23-36-204-023-0000 23-36-204-024-0000","12764 S HARLEM PALOS HEIGHTS","30030","5-17 5-17","75:RETAIL-STRIP CENTER","29484",NA,"1011000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"7392",NA,NA,NA,NA,NA,"155089.142208","0.085","0.0683342765","0.1533342765",NA,NA,"C","28.314","209297.088","0.05","198832.2336","0.22","4","0","0","136.829640957676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353808",NA,NA,NA,NA,NA,NA,NA,NA
"2309","23-36-204-028-0000","23-36-204-028-0000","12710 S HARLEM PALOS HEIGHTS","30030","5-17","77:RETAIL-MULTI TENANT","17909",NA,"781000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"7250",NA,NA,NA,NA,NA,"119765.36","0.085","0.0683343828272279","0.153334382827228",NA,NA,"C","22.88","165880","0.05","157586","0.24","6","0","0","107.73421913214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214908",NA,NA,NA,NA,NA,NA,NA,NA
"2310","23-36-303-165-0000","23-36-303-165-0000 23-36-303-168-0000","13248 S 76TH PALOS HEIGHTS","30028","5-17 5-90","86:RETAIL-RESTAURANTS","62383",NA,"894000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"7763",NA,NA,NA,NA,NA,"109138.192695","0.085","0.0695862310006853","0.154586231000685",NA,NA,"C","20.412","158458.356","0.05","150535.4382","0.275","4","31331","187986","90.9444839232653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"374298",NA,NA,NA,NA,NA,NA,NA,NA
"2311","23-13-302-020-0000","23-13-302-020-0000 23-13-302-021-0000","7660 W 111TH PALOS HILLS","30033","5-17 5-17","75:RETAIL-STRIP CENTER","85158",NA,"3500000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"29695",NA,NA,NA,NA,NA,"516360.416","0.085","0.0625128175","0.1475128175",NA,NA,"C","22.88","679421.6","0.05","645450.52","0.2","4","0","0","117.879925925759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1021896",NA,NA,NA,NA,NA,NA,NA,NA
"2312","23-24-206-029-0000","23-24-206-029-0000","11208 S HARLEM WORTH","30012","5-17","88:RETAIL-FAST FOOD","16370",NA,"438000",NA,NA,"Comm517","Palos 2026 T30.PublicModel.xlsx",NA,"2655",NA,NA,NA,NA,NA,"62425.6875","0.0875","0.0814549299592558","0.168954929959256",NA,NA,"C","33","87615","0.05","83234.25","0.25","4","5750","69000","139.164332201908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"196440",NA,NA,NA,NA,NA,NA,NA,NA
"2313","15-01-205-056-0000","15-01-205-056-0000 15-01-205-057-0000","7215  NORTH RIVER FOREST","33012","5-23 5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","20610","1200","1043000",NA,NA,"GasStations","River Forest 2026 T33.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","15-12-205-014-0000","15-12-205-014-0000","754 N HARLEM RIVER FOREST","33001","5-23","80:RETAIL-GAS STATION W/ CONVENIENCE STORE","17512","1650","886000",NA,NA,"GasStations","River Forest 2026 T33.PublicModel.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","15-01-201-025-0000","15-01-201-025-0000 15-01-201-026-0000","7501  NORTH RIVER FOREST","33015","5-30 5-30","92:RETAIL-GROCERY STORES","89053",NA,"4504000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"30321",NA,NA,NA,NA,NA,"623569.5576","0.07","0.0684398312911318","0.138439831291132",NA,"1958","B","26.4","800474.4","0.05","760450.68","0.18","4","0","0","148.552622523438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","15-01-205-054-0000","15-01-205-054-0000","7225  NORTH RIVER FOREST","33012","5-22","58:RETAIL-AUTOMOTIVE SERVICE GARAGE","10867",NA,"355000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"2698",NA,NA,NA,NA,NA,"50862.1564","0.075","0.0684400431572328","0.143440043157233",NA,"1965","B","24.2","65291.6","0.05","62027.02","0.18","6","0","0","131.426340825452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","15-11-211-003-0000","15-11-211-003-0000","8001 W LAKE RIVER FOREST","33002","5-22","58:RETAIL-AUTOMOTIVE SERVICE GARAGE","11893",NA,"443000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"3933",NA,NA,NA,NA,NA,"65759.76","0.08","0.068439847","0.148439847",NA,"1999","C","22","86526","0.05","82199.7","0.2","6","0","0","112.638219035621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","15-12-115-024-0000","15-12-115-024-0000 15-12-115-026-0000 15-12-115-027-0000","7755 W LAKE RIVER FOREST","33001","5-97 5-97 5-97","67:RETAIL-BANKS","70716",NA,"1582000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"11085",NA,NA,NA,NA,NA,"219039.6","0.07","0.0684400404700791","0.138440040470079",NA,"1915","B","26","288210","0.05","273799.5","0.2","6","0","0","105.346449427715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319","15-12-116-002-0000","15-12-116-001-0000 15-12-116-002-0000 15-12-116-003-0000 15-12-116-011-0000 15-12-116-023-0000 15-12-116-027-0000","7727  LAKE RIVER FOREST","33002","5-90 5-28 5-90 5-90 5-90 5-90","67:RETAIL-BANKS","41478",NA,"1439000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"9497",NA,NA,NA,NA,NA,"206426.792","0.075","0.0684399037436712","0.143439903743671",NA,"1930","C","28.6","271614.2","0.05","258033.49","0.2","6","0","0","151.533844019043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","15-12-117-001-0000","15-12-116-019-0000 15-12-117-001-0000","7629  LAKE RIVER FOREST","33002","5-90 5-92","77:RETAIL-MULTI TENANT","16983",NA,"2122000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"16998",NA,NA,NA,NA,NA,"325545.696","0.085","0.068439847","0.153439847",NA,"1915","C","25.2","428349.6","0.05","406932.12","0.2","4","0","0","124.817642707895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","15-12-117-015-0000","15-12-117-015-0000","400  LATHROP RIVER FOREST","33002","5-92","56:OFFICE-MULTITENANT","8292",NA,"1088000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"9866",NA,NA,NA,NA,NA,"177804.65736","0.095","0.068439847","0.163439847",NA,"1975","C","23.76","234416.16","0.075","216834.948","0.18","4","0","0","110.266623046949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2322","15-12-206-001-0000","15-12-206-001-0000","615  LATHROP RIVER FOREST","33001","4-97","109:SPECIAL-SPORT FACILITIES/FITNESS CENTERS","159687",NA,"4292000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"11004",NA,NA,NA,NA,NA,"195695.136","0.085","0.0547518776","0.1397518776",NA,"1920","C","23.4","257493.6","0.05","244618.92","0.2","4","115671","2891775","127.254104241101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323","15-12-211-008-0000","15-12-211-008-0000","630 N HARLEM RIVER FOREST","33001","5-28","68:RETAIL-BANKS, SMALL FORMAT","9107",NA,"297000",NA,NA,"Specials","River Forest 2026 T33.PublicModel.xlsx",NA,"550",NA,NA,NA,NA,NA,"20966.88","0.07","0.068439847","0.138439847",NA,"1976","B","50.16","27588","0.05","26208.6","0.2","6","5807","145175","275.365805626757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
